                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.7782,                 1.7215,                 1.2012,                0.64953,                0.74444,                0.73305,                0.46491,                 1.2619,                 2.7153,                 1.7039,                 0.0006,                 0.0006,                 0.0006
